Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,Detected City,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
428033,,2020-12-20,,,,Aizawl,Mizoram,MZ,1,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1340471363891544064,https://twitter.com/dipr_mizoram/status/1340471342789963777,,,,,
428034,,2020-12-20,,,,Lunglei,Mizoram,MZ,7,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1340471363891544064,https://twitter.com/dipr_mizoram/status/1340471342789963777,,,,,
428035,,2020-12-20,,,,Kolasib,Mizoram,MZ,3,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1340471363891544064,https://twitter.com/dipr_mizoram/status/1340471342789963777,,,,,
428036,,2020-12-20,,,,Saitual,Mizoram,MZ,1,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1340471363891544064,https://twitter.com/dipr_mizoram/status/1340471342789963777,,,,,
428037,,2020-12-20,,,,Adilabad,Telangana,TG,11,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428038,,2020-12-20,,,,Bhadradri Kothagudem,Telangana,TG,14,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428039,,2020-12-20,,,,Hyderabad,Telangana,TG,119,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428040,,2020-12-20,,,,Jagtial,Telangana,TG,12,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428041,,2020-12-20,,,,Jangaon,Telangana,TG,7,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428042,,2020-12-20,,,,Jayashankar Bhupalapally,Telangana,TG,9,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428043,,2020-12-20,,,,Jogulamba Gadwal,Telangana,TG,3,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428044,,2020-12-20,,,,Kamareddy,Telangana,TG,7,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428045,,2020-12-20,,,,Karimnagar,Telangana,TG,26,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428046,,2020-12-20,,,,Khammam,Telangana,TG,20,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428047,,2020-12-20,,,,Komaram Bheem,Telangana,TG,3,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428048,,2020-12-20,,,,Mahabubnagar,Telangana,TG,10,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428049,,2020-12-20,,,,Mahabubabad,Telangana,TG,8,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428050,,2020-12-20,,,,Mancherial,Telangana,TG,13,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428051,,2020-12-20,,,,Medak,Telangana,TG,7,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428052,,2020-12-20,,,,Medchal Malkajgiri,Telangana,TG,70,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428053,,2020-12-20,,,,Mulugu,Telangana,TG,7,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428054,,2020-12-20,,,,Nagarkurnool,Telangana,TG,12,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428055,,2020-12-20,,,,Nalgonda,Telangana,TG,18,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428056,,2020-12-20,,,,Narayanpet,Telangana,TG,1,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428057,,2020-12-20,,,,Nirmal,Telangana,TG,4,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428058,,2020-12-20,,,,Nizamabad,Telangana,TG,13,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428059,,2020-12-20,,,,Peddapalli,Telangana,TG,18,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428060,,2020-12-20,,,,Rajanna Sircilla,Telangana,TG,6,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428061,,2020-12-20,,,,Ranga Reddy,Telangana,TG,57,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428062,,2020-12-20,,,,Sangareddy,Telangana,TG,11,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428063,,2020-12-20,,,,Siddipet,Telangana,TG,20,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428064,,2020-12-20,,,,Suryapet,Telangana,TG,14,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428065,,2020-12-20,,,,Vikarabad,Telangana,TG,6,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428066,,2020-12-20,,,,Wanaparthy,Telangana,TG,5,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428067,,2020-12-20,,,,Warangal Rural,Telangana,TG,7,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428068,,2020-12-20,,,,Warangal Urban,Telangana,TG,40,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428069,,2020-12-20,,,,Yadadri Bhuvanagiri,Telangana,TG,14,Hospitalized,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428070,,2020-12-20,,,,,Telangana,TG,643,Recovered,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428071,,2020-12-20,,,,,Telangana,TG,3,Deceased,,,https://twitter.com/drgsrao/status/1340513832725139458,,,,,,
428072,,2020-12-20,,,,Angul,Odisha,OR,50,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428073,,2020-12-20,,,,Balasore,Odisha,OR,15,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428074,,2020-12-20,,,,Bargarh,Odisha,OR,10,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428075,,2020-12-20,,,,Bhadrak,Odisha,OR,12,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428076,,2020-12-20,,,,Balangir,Odisha,OR,3,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428077,,2020-12-20,,,,Cuttack,Odisha,OR,26,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428078,,2020-12-20,,,,Deogarh,Odisha,OR,7,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428079,,2020-12-20,,,,Dhenkanal,Odisha,OR,2,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428080,,2020-12-20,,,,Gajapati,Odisha,OR,2,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428081,,2020-12-20,,,,Ganjam,Odisha,OR,3,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428082,,2020-12-20,,,,Jagatsinghpur,Odisha,OR,7,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428083,,2020-12-20,,,,Jajpur,Odisha,OR,10,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428084,,2020-12-20,,,,Jharsuguda,Odisha,OR,5,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428085,,2020-12-20,,,,Kalahandi,Odisha,OR,8,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428086,,2020-12-20,,,,Kendrapara,Odisha,OR,11,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428087,,2020-12-20,,,,Kendujhar,Odisha,OR,12,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428088,,2020-12-20,,,,Khordha,Odisha,OR,38,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428089,,2020-12-20,,,,Koraput,Odisha,OR,1,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428090,,2020-12-20,,,,Malkangiri,Odisha,OR,1,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428091,,2020-12-20,,,,Mayurbhanj,Odisha,OR,24,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428092,,2020-12-20,,,,Nabarangapur,Odisha,OR,4,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428093,,2020-12-20,,,,Nayagarh,Odisha,OR,3,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428094,,2020-12-20,,,,Nuapada,Odisha,OR,12,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428095,,2020-12-20,,,,Puri,Odisha,OR,28,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
428096,,2020-12-20,,,,Rayagada,Odisha,OR,4,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1340539820985077760,,,,,,
